date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:42:05	8359/8359	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:05%20GMT	https://www.classcentral.com/subject/electrical-engineering	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/electrical-engineering.98.delayed	(from https://www.classcentral.com/)
08:42:06	8401/8401	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:06%20GMT	https://www.classcentral.com/subject/mechanical-engineering	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/mechanical-engineering.99.delayed	(from https://www.classcentral.com/)
08:42:08	8297/8297	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:08%20GMT	https://www.classcentral.com/subject/robotics	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/robotics.9b.delayed	(from https://www.classcentral.com/)
08:42:09	773276/773276	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:08%20GMT	https://www.classcentral.com/subject/civil-engineering	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/civil-engineering.html	(from https://www.classcentral.com/)
08:42:09	7980/7980	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:09%20GMT	https://www.classcentral.com/subject/nanotechnology	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/nanotechnology	(from https://www.classcentral.com/)
08:42:11	8274/8274	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:11%20GMT	https://www.classcentral.com/subject/textiles	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/textiles.9e.delayed	(from https://www.classcentral.com/)
08:42:12	755504/755504	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:11%20GMT	https://www.classcentral.com/subject/gis	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/gis.html	(from https://www.classcentral.com/)
08:42:13	8320/8320	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:12%20GMT	https://www.classcentral.com/subject/manufacturing	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/manufacturing.9f.delayed	(from https://www.classcentral.com/)
08:42:13	7915/7915	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:12%20GMT	https://www.classcentral.com/subject/bim	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/bim	(from https://www.classcentral.com/)
08:42:15	8349/8349	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:15%20GMT	https://www.classcentral.com/subject/chemical-engineering	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/chemical-engineering.a2.delayed	(from https://www.classcentral.com/)
08:42:16	759619/759619	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:15%20GMT	https://www.classcentral.com/subject/cad	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/cad.html	(from https://www.classcentral.com/)
08:42:16	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:16%20GMT	https://www.classcentral.com/subject/energy-systems	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/energy-systems	(from https://www.classcentral.com/)
08:42:17	8377/8377	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:17%20GMT	https://www.classcentral.com/subject/aerospace-engineering	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/aerospace-engineering.a4.delayed	(from https://www.classcentral.com/)
08:42:18	8282/8282	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:18%20GMT	https://www.classcentral.com/subject/chemistry	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/chemistry.a5.delayed	(from https://www.classcentral.com/)
08:42:19	8272/8272	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:19%20GMT	https://www.classcentral.com/subject/physics	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/physics.a6.delayed	(from https://www.classcentral.com/)
08:42:21	8304/8304	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:21%20GMT	https://www.classcentral.com/subject/astronomy	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/astronomy.a8.delayed	(from https://www.classcentral.com/)
08:42:23	785284/785284	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:21%20GMT	https://www.classcentral.com/subject/environmental-science	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/environmental-science.html	(from https://www.classcentral.com/)
08:42:23	8272/8272	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:23%20GMT	https://www.classcentral.com/subject/biology	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/biology.a9.delayed	(from https://www.classcentral.com/)
08:42:25	8336/8336	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:25%20GMT	https://www.classcentral.com/subject/materials-science	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/materials-science.ab.delayed	(from https://www.classcentral.com/)
08:42:26	769732/769732	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:25%20GMT	https://www.classcentral.com/subject/agriculture	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/agriculture.html	(from https://www.classcentral.com/)
08:42:26	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:26%20GMT	https://www.classcentral.com/subject/earth-science	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/earth-science	(from https://www.classcentral.com/)
08:42:28	8354/8354	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:28%20GMT	https://www.classcentral.com/subject/forensic-science	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/forensic-science.ae.delayed	(from https://www.classcentral.com/)
08:42:30	762957/762957	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:28%20GMT	https://www.classcentral.com/subject/applied-science	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/applied-science.html	(from https://www.classcentral.com/)
08:42:30	8256/8256	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:30%20GMT	https://www.classcentral.com/subject/k12	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/k12.af.delayed	(from https://www.classcentral.com/)
08:42:31	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:30%20GMT	https://www.classcentral.com/subject/higher-education	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/higher-education	(from https://www.classcentral.com/)
08:42:32	8238/8238	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:32%20GMT	https://www.classcentral.com/subject/stem	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/stem.b1.delayed	(from https://www.classcentral.com/)
08:42:34	8364/8364	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:34%20GMT	https://www.classcentral.com/subject/course-development	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/course-development.b3.delayed	(from https://www.classcentral.com/)
08:42:35	772580/772580	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:34%20GMT	https://www.classcentral.com/subject/teacher-development	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/teacher-development.html	(from https://www.classcentral.com/)
08:42:36	8354/8354	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:35%20GMT	https://www.classcentral.com/subject/online-education	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/online-education.b4.delayed	(from https://www.classcentral.com/)
08:42:37	7941/7941	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:36%20GMT	https://www.classcentral.com/subject/test-prep	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/test-prep	(from https://www.classcentral.com/)
08:42:39	8304/8304	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:39%20GMT	https://www.classcentral.com/subject/sociology	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/sociology.b7.delayed	(from https://www.classcentral.com/)
08:42:40	739407/739407	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:39%20GMT	https://www.classcentral.com/subject/pedagogy	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/pedagogy.html	(from https://www.classcentral.com/)
08:42:40	7962/7962	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:40%20GMT	https://www.classcentral.com/subject/economics	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/economics	(from https://www.classcentral.com/)
08:42:41	8307/8307	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:41%20GMT	https://www.classcentral.com/subject/psychology	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/psychology.b9.delayed	(from https://www.classcentral.com/)
08:42:42	8317/8317	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:42%20GMT	https://www.classcentral.com/subject/anthropology	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/anthropology.ba.delayed	(from https://www.classcentral.com/)
08:42:43	8357/8357	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:43%20GMT	https://www.classcentral.com/subject/political-science	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/political-science.bb.delayed	(from https://www.classcentral.com/)
08:42:45	8323/8323	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:45%20GMT	https://www.classcentral.com/subject/urban-planning	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/urban-planning.bd.delayed	(from https://www.classcentral.com/)
08:42:46	785316/785316	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:45%20GMT	https://www.classcentral.com/subject/law	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/law.html	(from https://www.classcentral.com/)
08:42:48	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:48%20GMT	https://www.classcentral.com/subject/sustainability	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/sustainability	(from https://www.classcentral.com/)
08:42:49	761889/761889	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:47%20GMT	https://www.classcentral.com/subject/human-rights	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/human-rights.html	(from https://www.classcentral.com/)
08:42:49	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:49%20GMT	https://www.classcentral.com/subject/governance	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/governance	(from https://www.classcentral.com/)
08:42:51	8310/8310	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:51%20GMT	https://www.classcentral.com/subject/social-work	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/social-work.c2.delayed	(from https://www.classcentral.com/)
08:42:52	745988/745988	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:51%20GMT	https://www.classcentral.com/subject/archaeology	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/archaeology.html	(from https://www.classcentral.com/)
08:42:52	7921/7921	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:52%20GMT	https://www.classcentral.com/subject/music	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/music	(from https://www.classcentral.com/)
08:42:53	8320/8320	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:53%20GMT	https://www.classcentral.com/subject/digital-media	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/digital-media.c4.delayed	(from https://www.classcentral.com/)
08:42:55	8356/8356	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:55%20GMT	https://www.classcentral.com/subject/design-and-creativity	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/design-and-creativity.c6.delayed	(from https://www.classcentral.com/)
08:42:56	782343/782343	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:55%20GMT	https://www.classcentral.com/subject/visual-arts	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/visual-arts.html	(from https://www.classcentral.com/)
08:42:58	7954/7954	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:58%20GMT	https://www.classcentral.com/subject/big-data	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/big-data	(from https://www.classcentral.com/)
08:42:59	758025/758025	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:42:57%20GMT	https://www.classcentral.com/subject/bioinformatics	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/bioinformatics.html	(from https://www.classcentral.com/)
08:42:59	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:42:59%20GMT	https://www.classcentral.com/subject/data-mining	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/data-mining	(from https://www.classcentral.com/)
08:43:01	8364/8364	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:01%20GMT	https://www.classcentral.com/subject/data-visualization	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/data-visualization.cb.delayed	(from https://www.classcentral.com/)
08:43:02	774130/774130	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:01%20GMT	https://www.classcentral.com/subject/data-analysis	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/data-analysis.html	(from https://www.classcentral.com/)
08:43:03	8294/8294	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:02%20GMT	https://www.classcentral.com/subject/jupyter	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/jupyter.cc.delayed	(from https://www.classcentral.com/)
08:43:03	8023/8023	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:02%20GMT	https://www.classcentral.com/subject/mobile-development	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/mobile-development	(from https://www.classcentral.com/)
08:43:05	8304/8304	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:05%20GMT	https://www.classcentral.com/subject/databases	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/databases.cf.delayed	(from https://www.classcentral.com/)
08:43:06	847357/847357	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:05%20GMT	https://www.classcentral.com/subject/web-development	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/web-development.html	(from https://www.classcentral.com/)
08:43:06	7991/7991	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:06%20GMT	https://www.classcentral.com/subject/game-development	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/game-development	(from https://www.classcentral.com/)
08:43:07	8376/8376	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:07%20GMT	https://www.classcentral.com/subject/programming-languages	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/programming-languages.d1.delayed	(from https://www.classcentral.com/)
08:43:08	8349/8349	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:08%20GMT	https://www.classcentral.com/subject/software-development	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/software-development.d2.delayed	(from https://www.classcentral.com/)
08:43:09	8308/8308	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:09%20GMT	https://www.classcentral.com/subject/cloud-computing	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/cloud-computing.d3.delayed	(from https://www.classcentral.com/)
08:43:11	8343/8343	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:11%20GMT	https://www.classcentral.com/subject/career-development	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/career-development.d5.delayed	(from https://www.classcentral.com/)
08:43:12	798080/798080	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:11%20GMT	https://www.classcentral.com/subject/communication-skills	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/communication-skills.html	(from https://www.classcentral.com/)
08:43:13	8333/8333	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:12%20GMT	https://www.classcentral.com/subject/self-improvement	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/self-improvement.d6.delayed	(from https://www.classcentral.com/)
08:43:13	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:12%20GMT	https://www.classcentral.com/subject/presentation-skills	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/presentation-skills	(from https://www.classcentral.com/)
08:43:15	8320/8320	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:15%20GMT	https://www.classcentral.com/subject/cybersecurity	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/cybersecurity.d9.delayed	(from https://www.classcentral.com/)
08:43:16	742236/742236	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:15%20GMT	https://www.classcentral.com/subject/resilience	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/resilience.html	(from https://www.classcentral.com/)
08:43:16	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:16%20GMT	https://www.classcentral.com/subject/network-security	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/network-security	(from https://www.classcentral.com/)
08:43:18	8357/8357	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:18%20GMT	https://www.classcentral.com/subject/digital-forensics	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/digital-forensics.dc.delayed	(from https://www.classcentral.com/)
08:43:19	752729/752729	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:18%20GMT	https://www.classcentral.com/subject/ethical-hacking	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/ethical-hacking.html	(from https://www.classcentral.com/)
08:43:20	8345/8345	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:19%20GMT	https://www.classcentral.com/subject/reverse-engineering	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/reverse-engineering.dd.delayed	(from https://www.classcentral.com/)
08:43:21	7944/7944	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:20%20GMT	https://www.classcentral.com/subject/pentesting	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/pentesting	(from https://www.classcentral.com/)
08:43:22	8354/8354	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:22%20GMT	https://www.classcentral.com/subject/malware-analysis	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/malware-analysis.df.delayed	(from https://www.classcentral.com/)
08:43:23	8282/8282	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:23%20GMT	https://www.classcentral.com/subject/devsecops	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/devsecops.e0.delayed	(from https://www.classcentral.com/)
08:43:25	8367/8367	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:25%20GMT	https://www.classcentral.com/subject/threat-intelligence	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/threat-intelligence.e2.delayed	(from https://www.classcentral.com/)
08:43:26	729028/729028	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:25%20GMT	https://www.classcentral.com/subject/osint	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/osint.html	(from https://www.classcentral.com/)
08:43:26	8039/8039	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:26%20GMT	https://www.classcentral.com/subject/infosec-certifications	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/infosec-certifications	(from https://www.classcentral.com/)
08:43:28	8282/8282	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:28%20GMT	https://www.classcentral.com/subject/blue-team	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/blue-team.e5.delayed	(from https://www.classcentral.com/)
08:43:29	736004/736004	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:28%20GMT	https://www.classcentral.com/subject/red-team	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/red-team.html	(from https://www.classcentral.com/)
08:43:30	177563/177563	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:09:21%20GMT	https://www.classcentral.com/report/2022-year-in-review/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/2022-year-in-review/index.html	(from https://www.classcentral.com/)
08:43:31	53341/53341	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202023%2012:10:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F01%2F2022-year-in-review-banner.png?auto=format&ixlib=php-3.3.1&s=b749b7d54fec1827d6e81dd4a14e0b95	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/01/2022-year-in-review-bannera34a.png	(from https://www.classcentral.com/)
08:43:31	2816/2816	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2009:01:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flists%2Flist-empty.png?auto=format&ixlib=php-3.3.1&w=100&s=7005d0a45465e44b0327c67458186ec5	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/lists/list-empty6407.png	(from https://www.classcentral.com/)
08:43:32	129053/129053	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2014:36:07%20GMT	https://www.classcentral.com/report/author/dhawal/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
08:43:32	115806/115806	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2018:39:32%20GMT	https://www.classcentral.com/report/review-learning-to-teach/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/review-learning-to-teach/index.html	(from https://www.classcentral.com/)
08:43:33	119849/119849	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2014:33:09%20GMT	https://www.classcentral.com/report/udemy-layoffs/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/udemy-layoffs/index.html	(from https://www.classcentral.com/)
08:43:33	173189/173189	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2014:32:52%20GMT	https://www.classcentral.com/report/best-davinci-resolve-courses/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/best-davinci-resolve-courses/index.html	(from https://www.classcentral.com/)
08:43:35	155219/155219	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2018:39:20%20GMT	https://www.classcentral.com/report/best-free-prolog-courses/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/best-free-prolog-courses/index.html	(from https://www.classcentral.com/)
08:43:35	125738/125738	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2018:39:18%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
08:43:36	542679/542679	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:33%20GMT	https://www.classcentral.com/lists	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
08:43:37	500919/500919	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:35%20GMT	https://www.classcentral.com/signup	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
08:43:38	497513/497513	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:36%20GMT	https://www.classcentral.com/login	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/login.html	(from https://www.classcentral.com/)
